  ;    908.1;914.29435;920.48871;926.68306;932.87742;939.07177;945.26613;951.46048;957.65484;963.84919;970.04355; 976.2379;982.43226;988.62661;994.82097;1001.0153;1007.2097; 1013.404;1019.5984;1025.7927;1031.9871;1038.1815;1044.3758;1050.5702;1056.7645;1062.9589;1069.1532;1075.3476;1081.5419;1087.7363;1093.9307; 1100.125;1106.3193;1112.5137;1118.7081;1124.9024;1131.0968;1137.2911;1143.4855;1149.6798;1155.8742;1162.0685;1168.2629;1174.4573;1180.6516; 1186.846;1193.0403;1199.2347; 1205.429;1211.6234;1217.8177;1224.0121;1230.2064;1236.4008;1242.5952;1248.7895;1254.9839;1261.1782;1267.3726;1273.5669;1279.7613;1285.9557;  1292.15;1298.3444;1304.5387;1310.7331;1316.9274;1323.1218;1329.3161;1335.5105;1341.7048;1347.8992;1354.0936;1360.2879;1366.4823;1372.6766; 1378.871;1385.0653;1391.2597; 1397.454;1403.6484;1409.8427;1416.0371;1422.2314;1428.4258;1434.6202;1440.8145;1447.0089;1453.2032;1459.3976;1465.5919;1471.7863;1477.9806; 1484.175;1490.3693;1496.5637;1502.7581;1508.9524;1515.1468;1521.3411;1527.5355;1533.7298;1539.9242;1546.1185;1552.3129;1558.5073;1564.7016; 1570.896;1577.0903;1583.2847; 1589.479;1595.6734;1601.8677;1608.0621;1614.2565;1620.4508;1626.6452;1632.8395;1639.0339;1645.2282;1651.4226;1657.6169;1663.8113;1670.0057;   1676.2
100   ;0.19186 ;0.18149 ;0.17109 ;0.1631 ;0.15426 ;0.14695 ;0.14064 ;0.13627 ;0.13347 ;0.13176 ;0.1308 ;0.12936 ;0.12885 ;0.12795 ;0.12695 ;0.12555 ;0.12471 ;0.12313 ;0.1221 ;0.12047 ;0.11931 ;0.11796 ;0.11703 ;0.11597 ;0.11483 ;0.114 ;0.113 ;0.11223 ;0.11144 ;0.11061 ;0.10995 ;0.10946 ;0.10928 ;0.10908 ;0.10954 ;0.11034 ;0.1122 ;0.11453 ;0.11725 ;0.12044 ;0.12394 ;0.12697 ;0.12918 ;0.13119 ;0.13287 ;0.1345 ;0.13582 ;0.13657 ;0.13705 ;0.13708 ;0.13623 ;0.13458 ;0.13287 ;0.13123 ;0.12958 ;0.12826 ;0.12703 ;0.12616 ;0.12539 ;0.12461 ;0.12364 ;0.1228 ;0.12208 ;0.1216 ;0.1218 ;0.12249 ;0.12371 ;0.12582 ;0.12863 ;0.13233 ;0.13682 ;0.14153 ;0.14636 ;0.15111 ;0.15536 ;0.15891 ;0.1629 ;0.16874 ;0.17707 ;0.18823 ;0.20196 ;0.2171 ;0.2323 ;0.24602 ;0.2574 ;0.26613 ;0.27219 ;0.27631 ;0.27931 ;0.28133 ;0.2826 ;0.28308 ;0.28261 ;0.2813 ;0.27978 ;0.27773 ;0.27528 ;0.27265 ;0.26963 ;0.26662 ;0.26407 ;0.2617 ;0.25967 ;0.25812 ;0.25654 ;0.25505 ;0.25386 ;0.2527 ;0.25162 ;0.25034 ;0.24869 ;0.24637 ;0.24383 ;0.24083 ;0.23769 ;0.23488 ;0.23203 ;0.22954 ;0.22763 ;0.22592 ;0.22495 ;0.22465 ;0.22489 ;0.22555 ;0.22663
101   ;0.26227 ;0.24833 ;0.2337 ;0.22183 ;0.20982 ;0.19808 ;0.19029 ;0.18386 ;0.18009 ;0.17702 ;0.17647 ;0.17579 ;0.17543 ;0.17476 ;0.17273 ;0.17066 ;0.16851 ;0.16658 ;0.16461 ;0.16243 ;0.16049 ;0.15845 ;0.15652 ;0.15442 ;0.15288 ;0.15155 ;0.14979 ;0.14855 ;0.14707 ;0.14595 ;0.14451 ;0.14365 ;0.14286 ;0.14247 ;0.14212 ;0.14291 ;0.14466 ;0.14764 ;0.15093 ;0.15554 ;0.16108 ;0.16615 ;0.17008 ;0.17372 ;0.17694 ;0.18013 ;0.18246 ;0.18334 ;0.18338 ;0.18286 ;0.18137 ;0.1791 ;0.17667 ;0.17463 ;0.17306 ;0.17143 ;0.16999 ;0.16893 ;0.16804 ;0.16687 ;0.16528 ;0.16354 ;0.16215 ;0.16123 ;0.16129 ;0.16206 ;0.16379 ;0.16684 ;0.17103 ;0.17665 ;0.18352 ;0.19103 ;0.19865 ;0.20598 ;0.21244 ;0.21751 ;0.22216 ;0.22872 ;0.23896 ;0.25355 ;0.27242 ;0.29457 ;0.31884 ;0.34348 ;0.3683 ;0.38933 ;0.3994 ;0.40169 ;0.40317 ;0.40516 ;0.40728 ;0.40874 ;0.40887 ;0.40768 ;0.40599 ;0.40348 ;0.40042 ;0.39712 ;0.39353 ;0.39006 ;0.38707 ;0.38419 ;0.38159 ;0.37975 ;0.37805 ;0.37686 ;0.37609 ;0.37523 ;0.37429 ;0.37284 ;0.37039 ;0.36672 ;0.3624 ;0.35721 ;0.35162 ;0.34642 ;0.34111 ;0.3362 ;0.33204 ;0.32818 ;0.32508 ;0.3228 ;0.32102 ;0.31987 ;0.31953
102   ;0.17129 ;0.1614 ;0.15134 ;0.14357 ;0.13559 ;0.12776 ;0.12199 ;0.11773 ;0.11524 ;0.11295 ;0.11233 ;0.11078 ;0.11039 ;0.1096 ;0.10856 ;0.1076 ;0.10635 ;0.10506 ;0.10425 ;0.10295 ;0.1015 ;0.10046 ;0.09968 ;0.09861 ;0.09769 ;0.09673 ;0.096 ;0.09516 ;0.09448 ;0.09375 ;0.09324 ;0.09278 ;0.09268 ;0.0926 ;0.09317 ;0.09422 ;0.09615 ;0.09849 ;0.1012 ;0.10439 ;0.10794 ;0.11097 ;0.11308 ;0.11502 ;0.11677 ;0.11834 ;0.1195 ;0.12009 ;0.12055 ;0.12052 ;0.11967 ;0.11801 ;0.11652 ;0.11491 ;0.11332 ;0.11202 ;0.11089 ;0.11017 ;0.10947 ;0.10877 ;0.10798 ;0.1071 ;0.10638 ;0.106 ;0.10616 ;0.10679 ;0.108 ;0.11003 ;0.11281 ;0.11648 ;0.12085 ;0.12549 ;0.13011 ;0.13468 ;0.13877 ;0.14217 ;0.14597 ;0.15137 ;0.15916 ;0.16962 ;0.18238 ;0.19639 ;0.21047 ;0.2232 ;0.23362 ;0.2416 ;0.24725 ;0.251 ;0.2538 ;0.2558 ;0.25703 ;0.25761 ;0.25727 ;0.25618 ;0.25486 ;0.25316 ;0.25103 ;0.24865 ;0.24597 ;0.24322 ;0.24089 ;0.23869 ;0.23678 ;0.23535 ;0.2339 ;0.2325 ;0.23132 ;0.23026 ;0.22925 ;0.22811 ;0.22655 ;0.22439 ;0.22196 ;0.21911 ;0.2161 ;0.21342 ;0.21077 ;0.2084 ;0.20665 ;0.20513 ;0.20431 ;0.20416 ;0.20465 ;0.20552 ;0.20675
103   ;0.19025 ;0.18147 ;0.17354 ;0.16563 ;0.15775 ;0.15147 ;0.14628 ;0.14226 ;0.13972 ;0.13793 ;0.13681 ;0.13572 ;0.13452 ;0.13401 ;0.13338 ;0.13211 ;0.13094 ;0.12943 ;0.1284 ;0.12699 ;0.12596 ;0.12465 ;0.12363 ;0.12265 ;0.12159 ;0.12078 ;0.11987 ;0.11901 ;0.1182 ;0.11755 ;0.11662 ;0.11635 ;0.11579 ;0.11558 ;0.11555 ;0.11592 ;0.11727 ;0.11912 ;0.12112 ;0.12373 ;0.12656 ;0.12899 ;0.13101 ;0.13262 ;0.1341 ;0.13562 ;0.13672 ;0.13734 ;0.13768 ;0.13758 ;0.1366 ;0.13478 ;0.13306 ;0.13148 ;0.12992 ;0.12853 ;0.12742 ;0.12649 ;0.12569 ;0.12496 ;0.12404 ;0.12314 ;0.12247 ;0.12199 ;0.12202 ;0.12248 ;0.12354 ;0.12531 ;0.12772 ;0.13096 ;0.13494 ;0.13928 ;0.14357 ;0.14796 ;0.15184 ;0.15525 ;0.15916 ;0.16472 ;0.1728 ;0.18355 ;0.19682 ;0.21144 ;0.22614 ;0.23942 ;0.25035 ;0.25896 ;0.26484 ;0.26868 ;0.27147 ;0.27336 ;0.27454 ;0.27509 ;0.2746 ;0.27334 ;0.27184 ;0.26989 ;0.26747 ;0.26497 ;0.26209 ;0.2592 ;0.25666 ;0.25444 ;0.25241 ;0.25095 ;0.2494 ;0.248 ;0.24688 ;0.24575 ;0.24462 ;0.24342 ;0.24176 ;0.23941 ;0.23691 ;0.23392 ;0.23082 ;0.22799 ;0.22517 ;0.22267 ;0.22068 ;0.21897 ;0.21786 ;0.21748 ;0.21754 ;0.21804 ;0.21889
104   ;0.33965 ;0.31987 ;0.3007 ;0.2834 ;0.26672 ;0.25202 ;0.24077 ;0.23261 ;0.22811 ;0.22428 ;0.22298 ;0.22232 ;0.22267 ;0.22144 ;0.21919 ;0.21713 ;0.21477 ;0.21171 ;0.2087 ;0.2053 ;0.20255 ;0.19949 ;0.19694 ;0.19435 ;0.19206 ;0.18995 ;0.18787 ;0.18596 ;0.1843 ;0.18258 ;0.1811 ;0.17989 ;0.1791 ;0.17839 ;0.17858 ;0.17974 ;0.18256 ;0.18666 ;0.19189 ;0.19873 ;0.20665 ;0.21383 ;0.2193 ;0.2246 ;0.22923 ;0.23337 ;0.23671 ;0.2383 ;0.23883 ;0.23855 ;0.23683 ;0.23398 ;0.23105 ;0.2284 ;0.22584 ;0.22369 ;0.22183 ;0.22031 ;0.21886 ;0.21722 ;0.21512 ;0.21317 ;0.21159 ;0.2108 ;0.2111 ;0.21257 ;0.21545 ;0.21994 ;0.22615 ;0.23407 ;0.24346 ;0.25354 ;0.26357 ;0.27315 ;0.28128 ;0.28789 ;0.29484 ;0.30487 ;0.31997 ;0.34119 ;0.36812 ;0.39901 ;0.43184 ;0.46333 ;0.49152 ;0.51456 ;0.52942 ;0.53789 ;0.54353 ;0.54732 ;0.54956 ;0.55034 ;0.54913 ;0.54618 ;0.54258 ;0.53815 ;0.5331 ;0.52791 ;0.52248 ;0.51739 ;0.51311 ;0.50938 ;0.50618 ;0.504 ;0.502 ;0.50026 ;0.49875 ;0.49696 ;0.4949 ;0.49235 ;0.48876 ;0.48419 ;0.47901 ;0.47295 ;0.46639 ;0.46029 ;0.45405 ;0.4481 ;0.44303 ;0.43803 ;0.43395 ;0.43088 ;0.42854 ;0.427 ;0.42631
105   ;0.19991 ;0.19321 ;0.18708 ;0.18164 ;0.17588 ;0.17098 ;0.16698 ;0.16419 ;0.16186 ;0.16024 ;0.15867 ;0.15739 ;0.15656 ;0.15491 ;0.15421 ;0.15257 ;0.15141 ;0.14981 ;0.14854 ;0.1469 ;0.14566 ;0.14419 ;0.14305 ;0.14169 ;0.14051 ;0.1393 ;0.13793 ;0.13705 ;0.13597 ;0.13497 ;0.13402 ;0.13296 ;0.13231 ;0.13169 ;0.13135 ;0.13149 ;0.13223 ;0.13325 ;0.1346 ;0.13644 ;0.13833 ;0.14026 ;0.14139 ;0.14239 ;0.14326 ;0.14404 ;0.1447 ;0.14501 ;0.14491 ;0.14468 ;0.14362 ;0.14196 ;0.14034 ;0.13867 ;0.13711 ;0.1357 ;0.13455 ;0.13352 ;0.13255 ;0.13179 ;0.13085 ;0.12987 ;0.12905 ;0.12855 ;0.12841 ;0.1286 ;0.12938 ;0.13076 ;0.13284 ;0.1356 ;0.13906 ;0.14281 ;0.14663 ;0.15057 ;0.15405 ;0.15707 ;0.16063 ;0.16581 ;0.17327 ;0.18327 ;0.19566 ;0.2094 ;0.22309 ;0.2354 ;0.24551 ;0.25317 ;0.25841 ;0.26188 ;0.2644 ;0.26607 ;0.26699 ;0.26724 ;0.26664 ;0.26529 ;0.26372 ;0.26174 ;0.25938 ;0.25685 ;0.25402 ;0.25122 ;0.24871 ;0.24645 ;0.24451 ;0.24301 ;0.2415 ;0.24004 ;0.23882 ;0.23772 ;0.23659 ;0.23539 ;0.23373 ;0.23163 ;0.22915 ;0.22635 ;0.22335 ;0.22074 ;0.21812 ;0.21584 ;0.2141 ;0.21259 ;0.21179 ;0.21174 ;0.21225 ;0.21313 ;0.21436
106   ;0.24926 ;0.23593 ;0.22449 ;0.21373 ;0.20239 ;0.19241 ;0.18495 ;0.17905 ;0.17605 ;0.17299 ;0.17239 ;0.17169 ;0.17202 ;0.17094 ;0.16999 ;0.16799 ;0.16658 ;0.16478 ;0.16251 ;0.16072 ;0.15861 ;0.15692 ;0.15527 ;0.15379 ;0.15247 ;0.15106 ;0.14938 ;0.14826 ;0.14694 ;0.14594 ;0.14489 ;0.14371 ;0.14334 ;0.14268 ;0.14275 ;0.14359 ;0.14539 ;0.14787 ;0.15078 ;0.15515 ;0.15998 ;0.16447 ;0.16769 ;0.17095 ;0.17376 ;0.17632 ;0.1786 ;0.17945 ;0.17964 ;0.17943 ;0.17814 ;0.17605 ;0.17382 ;0.17174 ;0.16985 ;0.16835 ;0.16696 ;0.16564 ;0.16461 ;0.16356 ;0.16202 ;0.16044 ;0.15914 ;0.15838 ;0.15834 ;0.1591 ;0.16081 ;0.16359 ;0.16755 ;0.17295 ;0.17953 ;0.18664 ;0.19366 ;0.20055 ;0.20661 ;0.21129 ;0.21588 ;0.22257 ;0.23276 ;0.24733 ;0.26616 ;0.28812 ;0.31192 ;0.33541 ;0.35818 ;0.37722 ;0.3873 ;0.39111 ;0.39356 ;0.39593 ;0.39775 ;0.39883 ;0.3985 ;0.39688 ;0.39473 ;0.39194 ;0.38844 ;0.38488 ;0.381 ;0.37726 ;0.37402 ;0.37107 ;0.36842 ;0.36648 ;0.36486 ;0.36345 ;0.36244 ;0.36118 ;0.35994 ;0.35821 ;0.35556 ;0.35188 ;0.34759 ;0.34247 ;0.33705 ;0.33201 ;0.3269 ;0.32213 ;0.31824 ;0.31466 ;0.31182 ;0.30982 ;0.30825 ;0.30685 ;0.30591
107   ;0.21297 ;0.19956 ;0.18708 ;0.17681 ;0.16525 ;0.15544 ;0.14755 ;0.14259 ;0.13963 ;0.13774 ;0.13756 ;0.13787 ;0.13818 ;0.13786 ;0.13724 ;0.13579 ;0.13452 ;0.13314 ;0.13138 ;0.12981 ;0.1284 ;0.12663 ;0.12528 ;0.12416 ;0.12293 ;0.12185 ;0.1204 ;0.11945 ;0.1184 ;0.11744 ;0.11661 ;0.11593 ;0.11555 ;0.11554 ;0.11621 ;0.118 ;0.12075 ;0.12395 ;0.1275 ;0.13202 ;0.13713 ;0.1416 ;0.14497 ;0.14796 ;0.15074 ;0.15345 ;0.15577 ;0.15689 ;0.15753 ;0.15768 ;0.15689 ;0.15523 ;0.15327 ;0.15117 ;0.1491 ;0.14753 ;0.14606 ;0.14477 ;0.14386 ;0.14271 ;0.14108 ;0.13939 ;0.13797 ;0.13717 ;0.13708 ;0.13788 ;0.13955 ;0.14228 ;0.14635 ;0.15184 ;0.15843 ;0.16557 ;0.17272 ;0.1797 ;0.1856 ;0.18987 ;0.19397 ;0.19998 ;0.20919 ;0.22235 ;0.23912 ;0.25842 ;0.27894 ;0.29886 ;0.31758 ;0.3329 ;0.34133 ;0.34496 ;0.34744 ;0.34979 ;0.35186 ;0.35326 ;0.35349 ;0.35255 ;0.35129 ;0.34916 ;0.34646 ;0.34348 ;0.3401 ;0.33669 ;0.33377 ;0.3311 ;0.32859 ;0.3269 ;0.32519 ;0.32371 ;0.32264 ;0.32149 ;0.3204 ;0.31893 ;0.31664 ;0.31335 ;0.30941 ;0.3048 ;0.29979 ;0.29518 ;0.29061 ;0.28651 ;0.28321 ;0.2804 ;0.27847 ;0.27743 ;0.27694 ;0.27666 ;0.27675
108   ;0.21175 ;0.20693 ;0.20082 ;0.19572 ;0.19042 ;0.18554 ;0.18153 ;0.17759 ;0.17527 ;0.17285 ;0.17113 ;0.16897 ;0.16714 ;0.16531 ;0.16339 ;0.16135 ;0.15953 ;0.15765 ;0.15551 ;0.15337 ;0.15155 ;0.14979 ;0.14793 ;0.14615 ;0.14446 ;0.1429 ;0.14139 ;0.14009 ;0.13869 ;0.13716 ;0.13601 ;0.13494 ;0.13402 ;0.13307 ;0.1327 ;0.13278 ;0.13351 ;0.13462 ;0.13598 ;0.13797 ;0.14018 ;0.14201 ;0.14311 ;0.14412 ;0.14496 ;0.14578 ;0.14632 ;0.14665 ;0.14666 ;0.14637 ;0.14534 ;0.14361 ;0.14185 ;0.14011 ;0.13838 ;0.13679 ;0.13544 ;0.13437 ;0.13326 ;0.1322 ;0.13108 ;0.13004 ;0.12912 ;0.12858 ;0.12854 ;0.12899 ;0.13009 ;0.13188 ;0.13453 ;0.13804 ;0.14224 ;0.14666 ;0.15104 ;0.1554 ;0.15935 ;0.16287 ;0.16714 ;0.17348 ;0.18265 ;0.19489 ;0.20959 ;0.22527 ;0.24057 ;0.25407 ;0.26496 ;0.27319 ;0.27888 ;0.28263 ;0.28528 ;0.28698 ;0.28786 ;0.28803 ;0.28713 ;0.2853 ;0.28315 ;0.28056 ;0.27759 ;0.27442 ;0.27093 ;0.26741 ;0.2644 ;0.26163 ;0.25924 ;0.25731 ;0.25537 ;0.2536 ;0.25204 ;0.25054 ;0.24902 ;0.24746 ;0.24548 ;0.24289 ;0.23997 ;0.23656 ;0.23301 ;0.2298 ;0.2266 ;0.22384 ;0.22172 ;0.2199 ;0.21892 ;0.21878 ;0.21909 ;0.21987 ;0.22088
