  ;1750;1752;1754;1756;1758;1760;1762;1764;1766;1768;1770;1772;1774;1776;1778;1780;1782;1784;1786;1788;1790;1792;1794;1796;1798;1800;1802;1804;1806;1808;1810;1812;1814;1816;1818;1820;1822;1824;1826;1828;1830;1832;1834;1836;1838;1840;1842;1844;1846;1848;1850;1852;1854;1856;1858;1860;1862;1864;1866;1868;1870;1872;1874;1876;1878;1880;1882;1884;1886;1888;1890;1892;1894;1896;1898;1900;1902;1904;1906;1908;1910;1912;1914;1916;1918;1920;1922;1924;1926;1928;1930;1932;1934;1936;1938;1940;1942;1944;1946;1948;1950;1952;1954;1956;1958;1960;1962;1964;1966;1968;1970;1972;1974;1976;1978;1980;1982;1984;1986;1988;1990;1992;1994;1996;1998;2000;2002;2004;2006;2008;2010;2012;2014;2016;2018;2020;2022;2024;2026;2028;2030;2032;2034;2036;2038;2040;2042;2044;2046;2048;2050;2052;2054;2056;2058;2060;2062;2064;2066;2068;2070;2072;2074;2076;2078;2080;2082;2084;2086;2088;2090;2092;2094;2096;2098;2100;2102;2104;2106;2108;2110;2112;2114;2116;2118;2120;2122;2124;2126;2128;2130;2132;2134;2136;2138;2140;2142;2144;2146;2148;2150
100   ;0.41987 ;0.41983 ;0.41985 ;0.41991 ;0.42001 ;0.42016 ;0.42033 ;0.42046 ;0.42061 ;0.42076 ;0.42087 ;0.42098 ;0.42106 ;0.42117 ;0.42124 ;0.42134 ;0.42139 ;0.42144 ;0.42151 ;0.42155 ;0.42159 ;0.4216 ;0.42157 ;0.42159 ;0.42158 ;0.42156 ;0.42156 ;0.42154 ;0.42152 ;0.42145 ;0.42147 ;0.42144 ;0.42143 ;0.42138 ;0.42137 ;0.42134 ;0.42122 ;0.42119 ;0.42112 ;0.42107 ;0.42094 ;0.42086 ;0.42074 ;0.42065 ;0.42051 ;0.42039 ;0.42028 ;0.42024 ;0.42017 ;0.42016 ;0.4202 ;0.42032 ;0.42047 ;0.42071 ;0.42104 ;0.42143 ;0.42193 ;0.42249 ;0.42317 ;0.42403 ;0.42499 ;0.42608 ;0.42736 ;0.42883 ;0.43049 ;0.43243 ;0.4346 ;0.43691 ;0.4395 ;0.44245 ;0.44561 ;0.44902 ;0.45268 ;0.45657 ;0.46042 ;0.46449 ;0.46851 ;0.47252 ;0.47638 ;0.48011 ;0.48371 ;0.48706 ;0.49014 ;0.49309 ;0.4957 ;0.49804 ;0.50016 ;0.50206 ;0.50366 ;0.50499 ;0.50618 ;0.50715 ;0.50785 ;0.50839 ;0.50879 ;0.50896 ;0.50895 ;0.50886 ;0.50869 ;0.50833 ;0.50792 ;0.50738 ;0.50679 ;0.5061 ;0.50539 ;0.50464 ;0.50381 ;0.50295 ;0.50209 ;0.50114 ;0.50019 ;0.49916 ;0.49819 ;0.49722 ;0.49615 ;0.49508 ;0.49407 ;0.49304 ;0.49198 ;0.49094 ;0.48997 ;0.48896 ;0.48801 ;0.48708 ;0.48623 ;0.4854 ;0.48459 ;0.4839 ;0.48328 ;0.48268 ;0.48217 ;0.48178 ;0.48148 ;0.48115 ;0.48104 ;0.48099 ;0.48104 ;0.48117 ;0.4814 ;0.48178 ;0.48222 ;0.48271 ;0.48326 ;0.48394 ;0.48473 ;0.48548 ;0.4863 ;0.48727 ;0.48821 ;0.48916 ;0.49009 ;0.49116 ;0.49218 ;0.49314 ;0.49414 ;0.49515 ;0.49609 ;0.49704 ;0.49793 ;0.4988 ;0.49966 ;0.50042 ;0.50119 ;0.50189 ;0.50254 ;0.50317 ;0.50369 ;0.50417 ;0.50472 ;0.50513 ;0.50555 ;0.50586 ;0.50622 ;0.50651 ;0.50676 ;0.50692 ;0.50708 ;0.50722 ;0.50731 ;0.50731 ;0.50727 ;0.50725 ;0.50712 ;0.5069 ;0.50672 ;0.50658 ;0.50625 ;0.50594 ;0.50559 ;0.50528 ;0.5049 ;0.50445 ;0.50403 ;0.50356 ;0.50314 ;0.50267 ;0.50219 ;0.50168 ;0.50121 ;0.50062 ;0.50012
101   ;0.49981 ;0.49983 ;0.49984 ;0.49981 ;0.49996 ;0.50011 ;0.50017 ;0.50029 ;0.50027 ;0.50035 ;0.50038 ;0.50038 ;0.50031 ;0.50028 ;0.50024 ;0.50013 ;0.50007 ;0.49994 ;0.49983 ;0.49964 ;0.49947 ;0.49928 ;0.49908 ;0.49888 ;0.49859 ;0.49833 ;0.49805 ;0.49782 ;0.49754 ;0.49721 ;0.49699 ;0.49675 ;0.49653 ;0.49628 ;0.4961 ;0.49591 ;0.49565 ;0.49541 ;0.49516 ;0.49482 ;0.49452 ;0.49412 ;0.49377 ;0.4934 ;0.49305 ;0.49269 ;0.4924 ;0.49207 ;0.49182 ;0.49164 ;0.49151 ;0.49148 ;0.49154 ;0.49165 ;0.49187 ;0.49218 ;0.49265 ;0.49318 ;0.49384 ;0.49471 ;0.49567 ;0.49673 ;0.49804 ;0.49958 ;0.50125 ;0.50324 ;0.50544 ;0.5079 ;0.51064 ;0.51376 ;0.51709 ;0.52073 ;0.52462 ;0.52875 ;0.53299 ;0.5374 ;0.54193 ;0.54644 ;0.55091 ;0.55524 ;0.55945 ;0.56348 ;0.56732 ;0.57092 ;0.57432 ;0.57738 ;0.58024 ;0.58294 ;0.58523 ;0.58725 ;0.58907 ;0.59071 ;0.59201 ;0.59312 ;0.59403 ;0.59474 ;0.59522 ;0.59547 ;0.59568 ;0.59564 ;0.59553 ;0.59523 ;0.59486 ;0.59438 ;0.59375 ;0.59315 ;0.59243 ;0.59159 ;0.59077 ;0.58989 ;0.58889 ;0.58788 ;0.58688 ;0.58594 ;0.58488 ;0.58377 ;0.58272 ;0.58174 ;0.58069 ;0.57966 ;0.57882 ;0.57797 ;0.5771 ;0.57636 ;0.57577 ;0.57529 ;0.57477 ;0.57456 ;0.57449 ;0.57437 ;0.5744 ;0.57461 ;0.57481 ;0.57504 ;0.57537 ;0.5759 ;0.57648 ;0.57712 ;0.57797 ;0.57897 ;0.5802 ;0.58146 ;0.58291 ;0.58456 ;0.58634 ;0.5882 ;0.59016 ;0.59219 ;0.59437 ;0.59656 ;0.59869 ;0.60085 ;0.60307 ;0.60514 ;0.60723 ;0.60924 ;0.61129 ;0.6133 ;0.61512 ;0.6169 ;0.61863 ;0.62026 ;0.62163 ;0.62293 ;0.62413 ;0.62511 ;0.62588 ;0.62654 ;0.62722 ;0.62762 ;0.62792 ;0.62808 ;0.62823 ;0.62828 ;0.62821 ;0.628 ;0.62769 ;0.62735 ;0.62685 ;0.62631 ;0.62572 ;0.62512 ;0.62443 ;0.62363 ;0.62295 ;0.62222 ;0.62139 ;0.62052 ;0.6196 ;0.61876 ;0.61792 ;0.61687 ;0.61587 ;0.61485 ;0.61381 ;0.61275 ;0.61168 ;0.6106 ;0.60948 ;0.60833 ;0.60714
102   ;0.40152 ;0.40145 ;0.40147 ;0.40146 ;0.4015 ;0.40164 ;0.40176 ;0.40187 ;0.40204 ;0.40219 ;0.40232 ;0.40241 ;0.4025 ;0.40262 ;0.40267 ;0.40276 ;0.4028 ;0.40285 ;0.40287 ;0.40293 ;0.40294 ;0.40291 ;0.40288 ;0.40283 ;0.40284 ;0.40278 ;0.40273 ;0.40268 ;0.40265 ;0.40255 ;0.40252 ;0.40246 ;0.40245 ;0.40237 ;0.40233 ;0.40229 ;0.40219 ;0.40216 ;0.40208 ;0.40201 ;0.40188 ;0.40175 ;0.40165 ;0.40154 ;0.40142 ;0.40127 ;0.40119 ;0.4011 ;0.40103 ;0.40107 ;0.40109 ;0.40116 ;0.40137 ;0.4016 ;0.40192 ;0.4023 ;0.4028 ;0.40342 ;0.40409 ;0.40495 ;0.4059 ;0.407 ;0.4083 ;0.40981 ;0.4115 ;0.4134 ;0.41553 ;0.41795 ;0.42059 ;0.4236 ;0.42683 ;0.43021 ;0.43388 ;0.43772 ;0.44163 ;0.44564 ;0.44971 ;0.45373 ;0.45757 ;0.46132 ;0.46493 ;0.46825 ;0.47141 ;0.47434 ;0.47703 ;0.47946 ;0.48161 ;0.48357 ;0.48519 ;0.48663 ;0.48782 ;0.48886 ;0.48962 ;0.49019 ;0.49064 ;0.49084 ;0.4909 ;0.49088 ;0.49073 ;0.49047 ;0.49 ;0.48955 ;0.48903 ;0.48838 ;0.48767 ;0.48697 ;0.48616 ;0.48526 ;0.48442 ;0.48351 ;0.48258 ;0.48148 ;0.48056 ;0.47953 ;0.47846 ;0.47736 ;0.47631 ;0.47528 ;0.47416 ;0.47309 ;0.4721 ;0.47105 ;0.47004 ;0.46907 ;0.46815 ;0.46722 ;0.46628 ;0.46556 ;0.46495 ;0.46419 ;0.46356 ;0.46306 ;0.46269 ;0.46228 ;0.46202 ;0.46185 ;0.4618 ;0.46178 ;0.46187 ;0.4621 ;0.46241 ;0.46273 ;0.46314 ;0.46369 ;0.46433 ;0.46495 ;0.4656 ;0.4664 ;0.46724 ;0.46805 ;0.46887 ;0.46978 ;0.47075 ;0.47159 ;0.47243 ;0.47329 ;0.47422 ;0.47505 ;0.4758 ;0.47656 ;0.47737 ;0.47802 ;0.47861 ;0.47925 ;0.47983 ;0.48035 ;0.48074 ;0.48116 ;0.48162 ;0.48196 ;0.48223 ;0.48246 ;0.48277 ;0.48295 ;0.48309 ;0.48319 ;0.48325 ;0.48334 ;0.48329 ;0.4832 ;0.48314 ;0.483 ;0.48282 ;0.48251 ;0.48225 ;0.48197 ;0.48163 ;0.48118 ;0.48076 ;0.48033 ;0.47988 ;0.47936 ;0.47878 ;0.47822 ;0.47767 ;0.47702 ;0.4764 ;0.47572 ;0.47509 ;0.47436 ;0.4736
103   ;0.40026 ;0.40016 ;0.40012 ;0.4001 ;0.40017 ;0.40031 ;0.4004 ;0.40053 ;0.40066 ;0.40076 ;0.40082 ;0.40094 ;0.40095 ;0.40099 ;0.40105 ;0.40111 ;0.40109 ;0.40106 ;0.40112 ;0.40111 ;0.40107 ;0.40102 ;0.401 ;0.40093 ;0.40092 ;0.40088 ;0.40082 ;0.40074 ;0.40066 ;0.4006 ;0.40056 ;0.4005 ;0.40045 ;0.40036 ;0.40029 ;0.40023 ;0.40012 ;0.40009 ;0.39998 ;0.3999 ;0.3998 ;0.39967 ;0.39954 ;0.39944 ;0.3993 ;0.39919 ;0.39911 ;0.39902 ;0.39895 ;0.39897 ;0.39901 ;0.39912 ;0.39927 ;0.3995 ;0.39984 ;0.40021 ;0.40069 ;0.4013 ;0.40196 ;0.40278 ;0.40375 ;0.40487 ;0.40617 ;0.40772 ;0.40942 ;0.41137 ;0.41356 ;0.41598 ;0.41859 ;0.42159 ;0.42488 ;0.42827 ;0.432 ;0.43585 ;0.43982 ;0.44382 ;0.44785 ;0.4518 ;0.45569 ;0.4594 ;0.46291 ;0.46627 ;0.46935 ;0.4723 ;0.47499 ;0.47736 ;0.47951 ;0.48154 ;0.48318 ;0.48465 ;0.4859 ;0.48701 ;0.4878 ;0.48843 ;0.48888 ;0.48915 ;0.48927 ;0.48932 ;0.4892 ;0.48896 ;0.48854 ;0.48814 ;0.48762 ;0.48701 ;0.4863 ;0.48564 ;0.48488 ;0.48401 ;0.48318 ;0.48232 ;0.48135 ;0.48031 ;0.47936 ;0.4784 ;0.47736 ;0.47624 ;0.47528 ;0.47426 ;0.47315 ;0.47211 ;0.47111 ;0.47016 ;0.46907 ;0.46816 ;0.46725 ;0.46641 ;0.46552 ;0.46475 ;0.46413 ;0.46347 ;0.46288 ;0.46242 ;0.46205 ;0.46169 ;0.46142 ;0.46128 ;0.46129 ;0.4613 ;0.4614 ;0.46172 ;0.46208 ;0.46246 ;0.4629 ;0.46346 ;0.46419 ;0.46487 ;0.46552 ;0.46638 ;0.4673 ;0.46809 ;0.46893 ;0.4699 ;0.47086 ;0.47169 ;0.47253 ;0.47342 ;0.4743 ;0.47515 ;0.47584 ;0.47663 ;0.47734 ;0.47798 ;0.47856 ;0.47916 ;0.47976 ;0.48022 ;0.48061 ;0.48102 ;0.48145 ;0.4818 ;0.48204 ;0.48227 ;0.48254 ;0.48273 ;0.48284 ;0.48287 ;0.48295 ;0.483 ;0.48293 ;0.48284 ;0.48269 ;0.48256 ;0.48238 ;0.48208 ;0.48179 ;0.48153 ;0.48114 ;0.48071 ;0.48029 ;0.47984 ;0.47941 ;0.47887 ;0.47828 ;0.47772 ;0.47716 ;0.47658 ;0.47595 ;0.47527 ;0.47463 ;0.47393 ;0.47326
104   ;0.62595 ;0.62599 ;0.62611 ;0.62621 ;0.62639 ;0.62659 ;0.62677 ;0.6269 ;0.62701 ;0.62713 ;0.62722 ;0.62727 ;0.62724 ;0.62726 ;0.62719 ;0.62715 ;0.62703 ;0.62692 ;0.62676 ;0.62656 ;0.62635 ;0.62608 ;0.62576 ;0.62544 ;0.62516 ;0.62474 ;0.62439 ;0.62406 ;0.62369 ;0.62327 ;0.62299 ;0.6226 ;0.62229 ;0.62187 ;0.62158 ;0.62133 ;0.62096 ;0.6206 ;0.62025 ;0.61986 ;0.61946 ;0.61898 ;0.61855 ;0.61813 ;0.61772 ;0.61731 ;0.617 ;0.61674 ;0.61643 ;0.61628 ;0.61615 ;0.61613 ;0.61625 ;0.6165 ;0.6169 ;0.61738 ;0.61804 ;0.6188 ;0.61981 ;0.62103 ;0.62239 ;0.62398 ;0.62586 ;0.62809 ;0.63043 ;0.63326 ;0.63638 ;0.63984 ;0.64357 ;0.64788 ;0.65252 ;0.65737 ;0.66262 ;0.6681 ;0.67385 ;0.6796 ;0.68554 ;0.69143 ;0.69714 ;0.70278 ;0.70824 ;0.71348 ;0.71836 ;0.72301 ;0.7273 ;0.7313 ;0.73493 ;0.73842 ;0.74141 ;0.74419 ;0.74657 ;0.74879 ;0.75055 ;0.75208 ;0.75338 ;0.75434 ;0.75506 ;0.75564 ;0.75601 ;0.75602 ;0.75592 ;0.75571 ;0.75533 ;0.75487 ;0.75407 ;0.7534 ;0.75255 ;0.75152 ;0.75056 ;0.74939 ;0.74816 ;0.74683 ;0.74565 ;0.74435 ;0.74298 ;0.7415 ;0.74014 ;0.73886 ;0.73736 ;0.73599 ;0.73486 ;0.7336 ;0.73241 ;0.73129 ;0.73035 ;0.72943 ;0.72865 ;0.72809 ;0.72766 ;0.72723 ;0.72693 ;0.72684 ;0.72706 ;0.72707 ;0.72728 ;0.72769 ;0.72825 ;0.7289 ;0.72974 ;0.7308 ;0.732 ;0.7333 ;0.73463 ;0.73617 ;0.73794 ;0.73968 ;0.74144 ;0.74344 ;0.74541 ;0.74739 ;0.7492 ;0.75134 ;0.75333 ;0.7552 ;0.75706 ;0.75886 ;0.76074 ;0.76254 ;0.76421 ;0.76587 ;0.76747 ;0.76889 ;0.77021 ;0.77148 ;0.77263 ;0.77368 ;0.77453 ;0.77526 ;0.77614 ;0.77666 ;0.77724 ;0.77752 ;0.77796 ;0.77824 ;0.77832 ;0.77841 ;0.77835 ;0.77822 ;0.77804 ;0.77764 ;0.77732 ;0.77687 ;0.77638 ;0.77574 ;0.77506 ;0.77444 ;0.77373 ;0.77281 ;0.77189 ;0.77103 ;0.7701 ;0.76902 ;0.76797 ;0.76668 ;0.76556 ;0.7643 ;0.76301 ;0.76168 ;0.76045 ;0.75901 ;0.75748
105   ;0.40856 ;0.40844 ;0.40846 ;0.40846 ;0.40853 ;0.40861 ;0.40874 ;0.40889 ;0.409 ;0.40911 ;0.40922 ;0.40928 ;0.40933 ;0.40939 ;0.40942 ;0.40947 ;0.40947 ;0.40948 ;0.40956 ;0.4095 ;0.4095 ;0.40951 ;0.40944 ;0.4094 ;0.4094 ;0.40932 ;0.40927 ;0.40922 ;0.40916 ;0.40907 ;0.40904 ;0.40902 ;0.40893 ;0.40886 ;0.40883 ;0.40876 ;0.40867 ;0.40861 ;0.40853 ;0.40846 ;0.40833 ;0.40825 ;0.40808 ;0.40802 ;0.40789 ;0.40774 ;0.40767 ;0.40758 ;0.40752 ;0.40756 ;0.40761 ;0.40765 ;0.40787 ;0.40812 ;0.40844 ;0.40881 ;0.40931 ;0.40993 ;0.41067 ;0.41154 ;0.41256 ;0.41367 ;0.41499 ;0.41657 ;0.4183 ;0.42028 ;0.42252 ;0.42501 ;0.42776 ;0.4308 ;0.43409 ;0.43761 ;0.44139 ;0.44534 ;0.44939 ;0.45344 ;0.45762 ;0.46168 ;0.4656 ;0.46937 ;0.47299 ;0.47636 ;0.47954 ;0.48257 ;0.48525 ;0.48762 ;0.48978 ;0.49176 ;0.49343 ;0.49482 ;0.49607 ;0.4971 ;0.49785 ;0.49839 ;0.49889 ;0.49912 ;0.49915 ;0.49907 ;0.49896 ;0.49864 ;0.49819 ;0.49773 ;0.49714 ;0.49644 ;0.4957 ;0.49501 ;0.49419 ;0.49323 ;0.49236 ;0.49142 ;0.49045 ;0.48936 ;0.48838 ;0.48742 ;0.48632 ;0.4852 ;0.48414 ;0.4831 ;0.48193 ;0.48084 ;0.47983 ;0.47876 ;0.47768 ;0.4767 ;0.47576 ;0.47487 ;0.47393 ;0.47311 ;0.47247 ;0.47176 ;0.47107 ;0.47057 ;0.47019 ;0.46977 ;0.4694 ;0.46921 ;0.46919 ;0.4691 ;0.46915 ;0.46934 ;0.46966 ;0.46999 ;0.47038 ;0.47091 ;0.47159 ;0.47217 ;0.4728 ;0.47358 ;0.47443 ;0.47522 ;0.47598 ;0.47689 ;0.47786 ;0.47861 ;0.4794 ;0.48023 ;0.48108 ;0.48188 ;0.48257 ;0.48332 ;0.48403 ;0.48462 ;0.48519 ;0.48577 ;0.48635 ;0.48681 ;0.48712 ;0.48751 ;0.48789 ;0.48828 ;0.48851 ;0.48864 ;0.4889 ;0.48911 ;0.48918 ;0.48926 ;0.4893 ;0.48932 ;0.48933 ;0.48916 ;0.48903 ;0.48894 ;0.48873 ;0.48841 ;0.48811 ;0.48791 ;0.48752 ;0.48709 ;0.48666 ;0.48624 ;0.48581 ;0.48528 ;0.48473 ;0.48418 ;0.48366 ;0.48308 ;0.48239 ;0.4818 ;0.48112 ;0.48042 ;0.47969
106   ;0.48837 ;0.48829 ;0.48832 ;0.4883 ;0.48845 ;0.4886 ;0.48872 ;0.48885 ;0.48898 ;0.48907 ;0.48907 ;0.48912 ;0.48908 ;0.48908 ;0.48906 ;0.48902 ;0.48896 ;0.48885 ;0.4888 ;0.48859 ;0.48846 ;0.4883 ;0.48809 ;0.48785 ;0.48763 ;0.4874 ;0.48708 ;0.48685 ;0.48654 ;0.48627 ;0.48605 ;0.48583 ;0.48563 ;0.48532 ;0.48516 ;0.48496 ;0.48469 ;0.48445 ;0.4842 ;0.48392 ;0.48362 ;0.48321 ;0.48288 ;0.48252 ;0.48217 ;0.4818 ;0.48152 ;0.48127 ;0.481 ;0.48087 ;0.48071 ;0.48066 ;0.48072 ;0.48089 ;0.48117 ;0.48146 ;0.48198 ;0.48255 ;0.48327 ;0.48421 ;0.48524 ;0.48648 ;0.48786 ;0.48957 ;0.49145 ;0.49358 ;0.49606 ;0.49879 ;0.50177 ;0.50518 ;0.5089 ;0.51284 ;0.51707 ;0.52162 ;0.52628 ;0.53112 ;0.53595 ;0.54086 ;0.54567 ;0.55035 ;0.55486 ;0.55916 ;0.56321 ;0.56706 ;0.57063 ;0.57389 ;0.57688 ;0.57963 ;0.58211 ;0.58421 ;0.58607 ;0.58772 ;0.58904 ;0.59012 ;0.591 ;0.59168 ;0.59207 ;0.59229 ;0.59242 ;0.59229 ;0.59205 ;0.59171 ;0.5912 ;0.59058 ;0.58986 ;0.58916 ;0.58833 ;0.58733 ;0.58639 ;0.58541 ;0.58424 ;0.58316 ;0.58196 ;0.58086 ;0.57964 ;0.57843 ;0.57728 ;0.5762 ;0.57497 ;0.57381 ;0.57282 ;0.57183 ;0.57078 ;0.56994 ;0.56925 ;0.56856 ;0.56788 ;0.5675 ;0.56732 ;0.56712 ;0.56695 ;0.56703 ;0.56724 ;0.56732 ;0.5676 ;0.56803 ;0.56864 ;0.56932 ;0.57012 ;0.57116 ;0.57237 ;0.57363 ;0.57499 ;0.57656 ;0.57834 ;0.58012 ;0.58195 ;0.58399 ;0.58607 ;0.58815 ;0.59013 ;0.59226 ;0.59437 ;0.59638 ;0.59835 ;0.6003 ;0.60232 ;0.6042 ;0.60601 ;0.60773 ;0.60943 ;0.61094 ;0.61236 ;0.61358 ;0.61478 ;0.61577 ;0.6165 ;0.6172 ;0.61793 ;0.61834 ;0.61866 ;0.61886 ;0.61908 ;0.61921 ;0.61916 ;0.61904 ;0.61883 ;0.61857 ;0.61823 ;0.61768 ;0.61722 ;0.61667 ;0.61608 ;0.61534 ;0.61464 ;0.61395 ;0.61319 ;0.61224 ;0.61137 ;0.61046 ;0.60957 ;0.60857 ;0.60753 ;0.60647 ;0.60538 ;0.60425 ;0.60311 ;0.60189 ;0.60073 ;0.59948 ;0.59816
107   ;0.44748 ;0.44747 ;0.44752 ;0.44759 ;0.44775 ;0.44799 ;0.44812 ;0.44829 ;0.44848 ;0.44868 ;0.44882 ;0.44897 ;0.44902 ;0.44911 ;0.44921 ;0.44925 ;0.4493 ;0.44929 ;0.44934 ;0.44928 ;0.44923 ;0.44919 ;0.44909 ;0.44904 ;0.4489 ;0.44873 ;0.44862 ;0.44851 ;0.44837 ;0.4482 ;0.4481 ;0.44798 ;0.44787 ;0.44776 ;0.44763 ;0.44757 ;0.44746 ;0.44728 ;0.44711 ;0.44693 ;0.44669 ;0.44645 ;0.44621 ;0.44598 ;0.44573 ;0.44541 ;0.44524 ;0.44503 ;0.44483 ;0.44472 ;0.44464 ;0.44458 ;0.44467 ;0.44478 ;0.44505 ;0.44525 ;0.44569 ;0.44616 ;0.4467 ;0.44744 ;0.44832 ;0.44929 ;0.45044 ;0.45183 ;0.45336 ;0.45514 ;0.45721 ;0.45947 ;0.46195 ;0.46481 ;0.46794 ;0.4712 ;0.47477 ;0.47862 ;0.48261 ;0.48669 ;0.49083 ;0.49501 ;0.49904 ;0.50298 ;0.50684 ;0.51041 ;0.51377 ;0.51694 ;0.51986 ;0.52246 ;0.52478 ;0.52696 ;0.52879 ;0.53038 ;0.53176 ;0.5329 ;0.53381 ;0.53439 ;0.53498 ;0.53527 ;0.53539 ;0.5354 ;0.53531 ;0.53503 ;0.53457 ;0.5341 ;0.53361 ;0.53289 ;0.53211 ;0.53143 ;0.53053 ;0.52968 ;0.52879 ;0.52782 ;0.52681 ;0.52578 ;0.52476 ;0.5238 ;0.52271 ;0.52158 ;0.52061 ;0.51962 ;0.51856 ;0.51757 ;0.51678 ;0.51589 ;0.51499 ;0.51429 ;0.51366 ;0.5131 ;0.51253 ;0.51216 ;0.51199 ;0.51176 ;0.51163 ;0.51167 ;0.51182 ;0.51196 ;0.51219 ;0.51263 ;0.51314 ;0.51371 ;0.51443 ;0.51541 ;0.51646 ;0.51757 ;0.51878 ;0.52018 ;0.52178 ;0.52333 ;0.52496 ;0.52675 ;0.5286 ;0.53033 ;0.5322 ;0.53407 ;0.53598 ;0.53774 ;0.53946 ;0.54124 ;0.54302 ;0.54468 ;0.54629 ;0.54787 ;0.54941 ;0.55078 ;0.552 ;0.55315 ;0.55427 ;0.55515 ;0.5559 ;0.55652 ;0.55713 ;0.55765 ;0.55798 ;0.55825 ;0.55855 ;0.55869 ;0.55874 ;0.55867 ;0.55858 ;0.55846 ;0.5582 ;0.55783 ;0.55748 ;0.55711 ;0.55667 ;0.5561 ;0.55554 ;0.55503 ;0.55442 ;0.55366 ;0.55297 ;0.55227 ;0.55151 ;0.55068 ;0.54985 ;0.54887 ;0.548 ;0.54706 ;0.54609 ;0.54504 ;0.54405 ;0.54291 ;0.54179
108   ;0.42405 ;0.42404 ;0.42412 ;0.42413 ;0.42423 ;0.42446 ;0.42464 ;0.4248 ;0.42497 ;0.42513 ;0.42526 ;0.42539 ;0.4255 ;0.42561 ;0.42566 ;0.42573 ;0.42586 ;0.42588 ;0.42595 ;0.42593 ;0.426 ;0.426 ;0.42595 ;0.42596 ;0.4259 ;0.42586 ;0.42582 ;0.42575 ;0.42568 ;0.42563 ;0.42559 ;0.42554 ;0.42547 ;0.42535 ;0.42535 ;0.42526 ;0.42519 ;0.42508 ;0.425 ;0.42494 ;0.42482 ;0.42472 ;0.42461 ;0.4245 ;0.42436 ;0.4242 ;0.42412 ;0.42405 ;0.42393 ;0.42394 ;0.42394 ;0.42399 ;0.42411 ;0.42434 ;0.42459 ;0.42494 ;0.42545 ;0.42604 ;0.42667 ;0.42756 ;0.42854 ;0.42962 ;0.43096 ;0.43253 ;0.43425 ;0.4362 ;0.43843 ;0.44089 ;0.44352 ;0.44658 ;0.44977 ;0.45326 ;0.4569 ;0.46081 ;0.46471 ;0.46875 ;0.47276 ;0.47683 ;0.48066 ;0.48441 ;0.48798 ;0.49137 ;0.4944 ;0.49732 ;0.50003 ;0.50234 ;0.50452 ;0.50649 ;0.50814 ;0.50951 ;0.51068 ;0.51171 ;0.51243 ;0.51299 ;0.51339 ;0.51361 ;0.51362 ;0.51351 ;0.51336 ;0.513 ;0.51249 ;0.512 ;0.51144 ;0.51072 ;0.5099 ;0.50921 ;0.50831 ;0.50735 ;0.50641 ;0.50546 ;0.50441 ;0.50334 ;0.50227 ;0.50127 ;0.5001 ;0.49894 ;0.49782 ;0.49675 ;0.49553 ;0.4944 ;0.49336 ;0.49226 ;0.49111 ;0.49013 ;0.48921 ;0.48827 ;0.48736 ;0.48655 ;0.4859 ;0.48519 ;0.48453 ;0.4841 ;0.48379 ;0.48337 ;0.48313 ;0.48303 ;0.48307 ;0.4831 ;0.48319 ;0.48349 ;0.4839 ;0.48424 ;0.48467 ;0.48523 ;0.48592 ;0.48656 ;0.48727 ;0.48808 ;0.48896 ;0.48978 ;0.4906 ;0.49162 ;0.49259 ;0.49346 ;0.49439 ;0.49536 ;0.49634 ;0.49725 ;0.49812 ;0.49902 ;0.49994 ;0.50071 ;0.50145 ;0.50213 ;0.50283 ;0.50342 ;0.50387 ;0.50438 ;0.5049 ;0.50533 ;0.50561 ;0.50588 ;0.50622 ;0.50646 ;0.5066 ;0.50669 ;0.50683 ;0.50687 ;0.50687 ;0.50677 ;0.50663 ;0.50652 ;0.50631 ;0.50599 ;0.50568 ;0.5054 ;0.505 ;0.50452 ;0.504 ;0.50349 ;0.50302 ;0.50234 ;0.50174 ;0.501 ;0.50032 ;0.49954 ;0.49878 ;0.49793 ;0.49712 ;0.49622 ;0.49527
